Product,Goodness
B001J1JRN0,0.8322887325021473
B001L8MDMS,0.8322503840350644
B000VEBGEY,0.832204303010399
B00C5B20QE,0.8321844960371483
B0002E382Q,0.8321567902989291
B004INGEB4,0.8319155501877287
B001C74GLY,0.8319145560538506
B00006JK98,0.8319045810994914
B001RNH8YA,0.8317598679203069
B001P33HVK,0.83160908789586
B000RXN6SS,0.8313818033324777
B003YCRXZQ,0.8312420533756408
B000K69V5E,0.8311688584184639
B004GYOZ6G,0.830988155101889
B0000B1A5C,0.8309511107844052
B003FO0N4Q,0.8309293825211079
B00006H1BZ,0.8308462176193119
B003XWFLQ0,0.8307885858470998
B00506PH9S,0.8303820073356368
B005FKF3L6,0.8303193184137544
B000051YDF,0.8301173281455722
B0015RIN6U,0.8300918429702316
B0002CZZW4,0.8298929432414229
B000Z38F4A,0.8298054051276814
B007C7FBLM,0.8295641222145738
B000OQDV1U,0.8295573242133893
B00006RHQF,0.829392705258778
B00003L1XI,0.8290185275534934
B000MO2QJM,0.8289921596842434
B0002D0DR0,0.8289515720659076
B00315D0E4,0.8288291386375208
B00095VIMU,0.8287515431502678
B00A3ZXGL2,0.82848158327626
B00AYF5SRG,0.8284597787442454
B0002E3L2I,0.8284513677737747
B008ROGZYQ,0.827976371663059
B003N7BCFE,0.8275386633071268
B0002KZAK8,0.8275114161337784
B0006H92QK,0.827501301958484
B0002D0JZ6,0.8271065186684033
B002SSUR3C,0.8271051588404353
B0002F7KJM,0.827076770995601
B003AYPT8G,0.8270491881312918
B002EWV8NA,0.8269882603603029
B008IEDWCS,0.8269180179031463
B000XTJJSW,0.8268601800851643
B00008PW49,0.8266932994117242
B009O7CE5O,0.826505147271277
B00004XQ83,0.8264560811416451
B004P96WNG,0.826423657800622
B000XPRXMK,0.8262292547551078
B0002F73TE,0.8261806956651722
B00006I5SB,0.8261395930314237
B0002D0MFI,0.8261360984041831
B0009VKRW6,0.8260935308487438
B00008IHWD,0.8260438344049028
B0009V9XBC,0.8257702791911392
B00923G9Q0,0.8255804479887956
B0007X9TPW,0.8255054352718095
B0064RT98M,0.8254969774151134
B0000044WM,0.82549337770988
B0002E2OSU,0.8254899709193302
B00004Y2UT,0.8254721550282849
B0002GOE6S,0.8251073010336227
B001TQ1KBW,0.8251029273850395
B008MZGKAE,0.8249960855679102
B001AS6OYC,0.8247969146775243
B0002E4Y9C,0.8247713415419441
B001DELX12,0.8245697598403208
B000OQDRYQ,0.8245697598403208
B000LNC0DQ,0.8245572492550954
B000F6ZIBK,0.8244726387165874
B001KZ0S9W,0.8244101256898515
B001W99HE8,0.8243774673482781
B000EEJI00,0.8242225478611941
B003IP2YC6,0.8241912805099165
B000RKVH0K,0.8240758371455087
B0002D0DBG,0.8240582365774978
B0036E8DE2,0.824005230828189
B001I1PWTY,0.8238469816633108
B00DH4Q668,0.8238133087936816
B00724ZBT2,0.8236774291060422
B001L8KE06,0.8235959264071118
B00BQ6GEYI,0.8234163311491485
B000EELCB8,0.8233609955401512
B002AKTPA4,0.8233346688959479
B0011BHPDW,0.8232911408607857
B0006UGEK4,0.822977799866683
B0002GZBO2,0.822805803715316
B0002E37PY,0.8228040804608003
B0002E54FK,0.8224902309116303
B000001OJ0,0.8223203458869635
B00713Y384,0.822311575294433
B001PZ79LC,0.8221648860903001
B000027QWV,0.8221308056184182
B000LIEPDE,0.8218971784418878
B0002F4VDK,0.8217627249001321
B000WZ7FT2,0.8217603986798012
B0006NL5SM,0.8217131235931305
B0002MJTZ8,0.8216103810537881
B005NEMRIG,0.8213125041449946
B002ABIBQM,0.8211463725294046
B005J2PXV0,0.8210092113323493
B001B2MWNY,0.8209901700472555
B0009T2FQ4,0.8209736194967814
B0002CZRDQ,0.8208581501220245
B0016MJ3M2,0.8207843530761075
B0002E1O7W,0.8206956666541562
B004AM5HMU,0.8206433688825383
B000EENBDU,0.8204763504757508
B000KIRT38,0.820255844949922
B000P5WTQS,0.8202314011183136
B004UDM37Q,0.8202213562624517
B0002F7ME0,0.8200558634992775
B0007OGTGS,0.8199428940340804
B0002E1UEO,0.8198581271740218
B000LQLDM2,0.8196009586732476
B00005YK81,0.8195708751449933
B000Y040ZC,0.8193398399219454
B00DS9A442,0.8191753772635465
B000IWBIQ0,0.8191573469369287
B00275G74O,0.8190005844397907
B003BQ1Y82,0.8189486272340185
B0009FCD0G,0.8189351737776455
B000VBC5CY,0.8188435011038897
B0094I80K6,0.8186831318012856
B002Q0WSOI,0.8186654523305854
B0002E1O5E,0.8185816225795464
B0002GZ052,0.8184320616860796
B002A66PVU,0.8184207615582904
B0012T6FSO,0.8184198960282612
B0098F5IF0,0.8183990697869619
B0002GOK08,0.8183904351594415
B0002E2S1I,0.8182429114600256
B00000E3YZ,0.8182379074425323
B0008G26JO,0.8181078882030672
B0002EJVL8,0.8179711375648866
B0002D0HXA,0.8179605577764455
B001FB5Z8U,0.8179112098800978
B000NK9MXS,0.8178913933612701
B004O793AI,0.8178849170303412
B001ROZT8G,0.8176884560418434
B0012I8F60,0.8176516425981559
B005SUS1JO,0.8175545343076391
B0052S3WFU,0.8175021654935224
B000SZVZ74,0.8174866962766547
B0016KHATM,0.817374233572443
B00006LVEU,0.8172467499824542
1384719342,0.8171034711159539
B0013OBUQ0,0.817087784640794
B000ARJHG6,0.8168640878648392
B00BUQH7XQ,0.8166958797283967
B0002ZO60I,0.8166397113662365
B004PFZNAS,0.8166358927907925
B000P4B7C6,0.8165922080527643
B000P5PKT6,0.8164531703545245
B000CCN15M,0.8164346588096028
B00CFK3MRQ,0.8163307089429643
B00BAO98Z8,0.8162787826754833
B000BUGNNM,0.8161685396361421
B001E3SFKO,0.8159754154575551
B0002GY6UM,0.8156335470867311
B000LDNN96,0.8155809872365009
B001KIU7LI,0.8155361471732874
B0007XBNSS,0.8155264854142168
B001G53NZC,0.8154964918213947
B001LNN30E,0.8154064083300043
B00061P832,0.8153720094903572
B00AOALXJI,0.8153684113331252
B0002ZO3RO,0.8152853831573147
B0002E37MM,0.8151864776491123
B0002E2OV2,0.8151255612068168
B003UEZB2K,0.8150477860190886
B000EEJEFO,0.8145650198461798
B0073XCXHA,0.814475092532565
B00AAIWF0A,0.8144255612501657
B0006ZXFZQ,0.8138338211851255
B005DSSZHO,0.8137303720806293
B0002OS9FC,0.8136571720325987
B001CJ2R04,0.8136517473815036
B000KIRXZM,0.8135819135201825
B005SUVOZW,0.8135398872155171
B003XKIY3E,0.8134727819039305
B001JL4WUS,0.813457376254276
B0019QJW2G,0.813256045348936
B002BEXECO,0.8132484492227471
B002HFIEQI,0.8130427788212818
B003RCFCOM,0.8130074387195013
B0000AKNHL,0.8129136919797423
B0002F5F9O,0.8129100731319496
B000Q87DAQ,0.8127943441924921
B004XLATPI,0.8127907288924384
B0002CZVAK,0.8127737762925161
B001RNHFS4,0.8125883800989401
B001B9JZ78,0.8125682745601233
B000ARHBN2,0.8125297422537392
B0002CZVW8,0.8123455897169426
B0085U0GPG,0.8123414443004034
B0007XQXCE,0.8123216922709247
B0001FTVD6,0.8123021054656596
B003AYUCL0,0.8122348432738262
B000024EYU,0.8122121947686614
B002AQNGIU,0.8121882215107025
B0002KZISM,0.8117371725126634
B0002E520C,0.811594218574314
B0002OP7XY,0.8115304002488202
B002MGZS48,0.8115041061707109
B0054QM76K,0.811447107384681
B0002KZIT6,0.8111852550520089
B000BW2D84,0.8111472961986044
B006WPGZAG,0.8108577914689892
B003Y3ASW0,0.8108347863665791
B000LPP6XU,0.8108321791505997
B004DIPLEA,0.8107204260340796
B00ESDJ9RU,0.8106460916873302
B000VJZOLK,0.8105909494217228
B0002E2NEK,0.8102970277136314
B0002GU0S4,0.8102337745175922
B000XPNWU2,0.810064968921447
B002AKKOFY,0.8100393340433623
B003S5QATE,0.8097119380033361
B003SOHN32,0.8097119380033361
B0009A1XD4,0.8096255688580396
B0032HKENQ,0.8096005493328674
B00B2M7AD0,0.8094603812586483
B0050ALN2E,0.8094463323530066
B0002CZVB4,0.8093973019458643
B000IU37ZC,0.8093565186459587
B000L3FPUG,0.8093508171136026
B002N4GBLI,0.8091926928496089
B0002D0H9O,0.8091888261017559
B0002E1H9W,0.8091763216416578
B006LL01RO,0.809068109003788
B000060N9O,0.8089226737980889
B00ENZUUO4,0.8087757295583938
B0009JOOWM,0.8087703531155667
B0001FYRAS,0.8087703531155667
B000C6NO0U,0.8087127087926639
B0002DNUHU,0.8087058755575411
B003OFQBKQ,0.808540531413521
B000Z38DV0,0.8084870085884077
B0002BBVN2,0.8084712697734959
B0061OPQK8,0.8082651947515078
B001Q2RVQM,0.8082593848327848
B00013D46S,0.8079715071230372
B003XWFLPQ,0.8079670053873905
B006Z96PEA,0.8079364079631598
B000000A6C,0.8074907632244247
B0002GZUTI,0.8074337584061223
B00003XB6K,0.8073906712594655
B000MX7SQE,0.8073063679790612
B000UNBQVY,0.8073063679790612
B0007TYPZA,0.8072774195515137
B002RC9QOK,0.8072199273154166
B0002F77B8,0.8072148539669222
B005EOCWF8,0.8071792502316754
B0000CE7FV,0.8071571380782093
B006O51CRU,0.8069662481571253
B006BBVMC2,0.8068871367525028
B000TXNKAK,0.8068656647062052
B0015DM3DS,0.8067327308452267
B005IQXTVS,0.806649100769936
B000GBWN7Q,0.8064212433623464
B002BZET6S,0.8063776475288305
B000053W4D,0.8063776475288305
B001JNCOJC,0.8063776475288305
B00006RHPJ,0.8063776475288305
B0002E1NWS,0.8063514133753739
B00005QZH2,0.8063211689359696
B000RLF7GO,0.8062793118867632
B0002XL21G,0.8062240772700022
B00BLQ0EKI,0.8061883748997547
B00354XVK4,0.8060882712608476
B005J59IV8,0.8059685469968482
B001Q2RVQW,0.8059361899734895
B0013LPSBG,0.8059293831170504
B0001ZXMOU,0.8058598192472309
B000NDDU6A,0.8058587481746979
B000PC6E9O,0.8058178598623336
B004WZ7AAM,0.8057869600726377
B000EEHKHI,0.8057162975825515
B007C7FFIG,0.8057033879489389
B001UJIYIK,0.8056478074476493
B0002II7H8,0.8055161436051133
B007C7FBTE,0.8055062615124494
B00004SUD2,0.8055023852595089
B000J5XS3C,0.8054833670916371
B0000666GE,0.8054090413270639
B0002E1O6S,0.8053396177906805
B00JLDTA0S,0.8052902702998231
B001L8PKDC,0.8052266427331
B000EENAGS,0.8051562129035856
B003H91JDS,0.8050021053082662
B000050WO8,0.8049979656727291
B000001RXG,0.8049136623923249
B0000DI4TE,0.8048900495844773
B00005OW5Z,0.8048406894407664
B000X6YA5C,0.8048048207365457
B0002BACBO,0.8047903909178324
B0002FORLG,0.8047678495490325
B00BPBWYUC,0.8047443864629377
B00005QITM,0.8045221942386903
B00008OP1Q,0.8044867244156307
B00008MLVJ,0.8044867244156307
B0002KQO8U,0.8044867244156307
B003627OLM,0.8044658376513106
B000025U5X,0.80440354409928
B00I8HTOHC,0.8043143468852748
B0007NLHMA,0.8042660429718507
B0040Y7F6E,0.8040066532663362
B0009W4M5S,0.8039968543987742
B000QGE856,0.8039831039017975
B005DIJQEA,0.8039530203674221
B007N0SV06,0.8039455465312294
B0029RNW1G,0.8039400684023185
B009P8LDSG,0.8038574669560207
B0002TKFUE,0.8038345027694899
B006W7SUK2,0.8038345027694899
B003VKW0YA,0.8038083580457083
B0002F51YS,0.8038036021918247
B007N0SVOM,0.8037967004933654
B005EHINFI,0.803788601902277
B0002F4V8K,0.8037853484167755
B001NZA0BK,0.803775228447068
B006MH1GAS,0.8037397624317226
B0001LYGGC,0.8037370946693905
B000BRD6AS,0.8037213748678745
B005PU9WJ0,0.8036938183157726
B0017SETZG,0.8036664063768036
B00BK6HQA0,0.803661904641157
B001HEIMCQ,0.8036213409544132
B000TGC78S,0.8036207659271692
B00000DNXC,0.8036072722557445
B008XZMX04,0.803596051227537
B001DE5YY4,0.8035863508843932
B00CDL65LC,0.8035795607177311
B00BOV4FUK,0.8035650875106263
B000U1UOP0,0.8035086938135478
B00FF9MKY0,0.8034768673851485
B00008NRIO,0.8032816955751886
B000HWZAR4,0.8032691298554614
B000A6GTDG,0.8031884085091652
B000RW4WSM,0.8031880585399845
B0000014DX,0.8031070425595294
B002QEXBX6,0.8030855705132317
B002Q0WTC4,0.8030535197000255
B0000057F6,0.80303958195914
B0002MDVXY,0.803022739279125
B00DMN5IMW,0.8030012672328276
B000BEVEKK,0.8030012672328276
B002P2S9R2,0.8029718807188918
B001GBZEAS,0.8029611613020328
B004YJZ98Q,0.8029564795195717
B00GOIKAIY,0.8028633588271381
B000X3LAR6,0.802848622758157
B000MVYOZY,0.8028255818930671
B001Q8DJO4,0.8028132109539922
B00003INIT,0.8028066222453014
B003ZNU1M6,0.8028011980487709
B005JA9UG6,0.8027870294002222
B001AQF5L2,0.8027456812917504
B000GYHZ62,0.8026978001750371
B0002E3N4Y,0.8026784862870932
B000DZV8C6,0.8026534909529549
B008XQ4MS4,0.8026311678215698
B001AMG7I6,0.8026311678215698
B005CCJS86,0.8026223854151993
B0002D0I02,0.8025463553371798
B0002H0C54,0.8024864441245425
B005M0CK9M,0.8024203820837028
B003D0ZNWO,0.8024023384128306
B00B5UBEH2,0.8023536478123533
B002TMLRQS,0.8020682064246206
B00DVVGYDC,0.8020378324726579
B00008NRIM,0.8020326610310611
B00006487E,0.8020326610310611
B004YP3U4A,0.8020224518648075
B0007ACTA2,0.8020153215606719
B00DB3ORF2,0.8019930191033336
B0077DDWEE,0.8019794049806367
B001NZA04M,0.801892066053973
B000K668ZA,0.8018558769974158
B000KRN082,0.801830555461137
B000GNOHM8,0.8018246995098933
B000BRJXZK,0.8018246995098933
B000OQDRTG,0.8018246055966692
B001716IZ2,0.8016837442423134
B000MG2LMC,0.8016525612735533
B000G13JR4,0.8015888554680609
B000EEL8US,0.8015862359363084
B0009IW8SK,0.8015503000841772
B0001WGEL6,0.8015503000841772
B005SUY4E0,0.8015243976904102
B0007XZUDW,0.8014878060776135
B002UO5T46,0.8014859509415199
B006FNN8IM,0.8014859509415199
B0080EG7P0,0.8014859509415199
B00029BP58,0.801466334031316
B001DCQJUY,0.801466334031316
B000FGGKM6,0.801466334031316
B0007LZKAW,0.801466334031316
B0002E2AHU,0.801458191893897
B0085AXT9Q,0.8014251246814504
B000EEJ454,0.8014148990920605
B0002E5518,0.8014096374476619
B000TGQEBO,0.8014073978208716
B0002E1IRS,0.8013919572019518
B003YCRY5U,0.8013781825023555
B000J20D6U,0.8013695169007855
B000RYPN38,0.8012573471696388
B0000DIXS0,0.8012544187254474
B003PK9GHK,0.8011799763541565
B001DDND8E,0.8011298801087116
B008FR3MSM,0.8010240298271292
B00164212O,0.800968744272469
B0002Z3N8O,0.8009562518248964
B00BN1QV1M,0.8009553657485339
B000AZ0L8G,0.8009531332110811
B0000799IF,0.8009471031623132
B00002781A,0.8009471031623132
B008GZ1AFU,0.8009471031623132
B00F0O8SZK,0.8009471031623132
B005GG0YV8,0.8009421409125297
B0009F2EN2,0.8009410653049908
B0000012VI,0.8009410653049908
B000HOJNGG,0.800905897952875
B0013NBBGA,0.800905897952875
B00005V93J,0.8008925460253469
B00004W9CJ,0.8008925460253469
B00008ZZ27,0.8008803965141372
B002MAKE98,0.8008734376560872
B00006915S,0.8008662518750759
B002GYVTO4,0.8008567733152318
B0006IGQ6S,0.8008547220796114
B000NJVYTY,0.8008547220796114
B004DIPLOK,0.8008547220796114
B00000JMXF,0.8008498613368437
B008GAXUGW,0.8008498613368437
B000M2DNRS,0.8008498613368437
B000KHYO46,0.8008498613368437
B004JWWSZU,0.8008498613368437
B0007INY2G,0.8008324900020688
B0001N9ZDE,0.8008211619169291
B000000B24,0.8008052235085968
B0043XCKS0,0.8008052235085968
B001HY3AZK,0.8007763101090508
B00GY73B04,0.8007763101090508
B009L4J5PC,0.8007763101090508
B001PVWXDU,0.8007763101090508
B005TK1YRE,0.8007763101090508
B000J10K8C,0.8007763101090508
B000P4FBQO,0.8007725368531992
B000007NEC,0.8007722904606225
B000VIFLYQ,0.8007556507853929
B003EVPNIG,0.8007556507853929
B00004I9TE,0.800731650381735
B000MXOV1E,0.800731650381735
B00534397O,0.800727581659472
B001BSKGT0,0.800720182601307
B004Z5GPSW,0.8007157281032158
B0002D026C,0.8006285930754413
B000HKDB5E,0.8006042212881151
B005BRFN9U,0.8005723564267521
B003XLY08G,0.8003804283770056
B00006669Y,0.8003607143733876
B002AT46BS,0.8003252600176664
B000007NEG,0.8002514073711544
B0012XDFPG,0.8002108122774657
B000PGTICA,0.8002108122774657
B0002L51T2,0.8001677344738255
B0002L51SI,0.8001677344738255
B003HGQTIG,0.8001669085894432
B003V5WI24,0.8001266542566229
B000EEHFC8,0.8001019885447187
B003AYRBWI,0.8001004936618745
B00394S588,0.8000866521752146
B007RV4BK0,0.800051374351435
B00A6U5BDK,0.800051374351435
B000VFGSO6,0.8000441548168303
B000FBH3XQ,0.800017814188753
B00004KH72,0.8000023488948105
B000EBFVK4,0.8000023488948105
B0007ORDTK,0.7999538207574587
B000EEMA7S,0.7999282760978325
B000056IMA,0.7998993449798538
B0031B7ESQ,0.7998894716148016
B003IP2XXG,0.7998751247411876
B001R2H2KQ,0.7998683018132388
B000MX7SVE,0.7998487602486644
B000TAHFCC,0.7997456045780532
B004SRTKOI,0.7997267811943957
B0002F4VC6,0.7996875365747114
B002ED6VTU,0.7996439716927909
B000I6AITO,0.7996439716927909
B00007EARX,0.7996439716927909
B001R2JPY2,0.7996113859540638
B000CD3QYC,0.7995820617812817
B00123APCW,0.7995632976248398
B000E0LBAO,0.7995077905426765
B0007WFXF8,0.7995077905426765
B00AQ4U76M,0.7994952388532527
B002P9KAHM,0.7994558143888223
B000VFGSIW,0.79927019360259
B0001BGV6K,0.79927019360259
B0000AN1A1,0.79927019360259
B006ZJJ7IQ,0.79927019360259
B00140L7CA,0.7992620928287301
B003VKW1M6,0.7991372642801018
B0006OR16G,0.7991330034100089
B000ZJVHS0,0.7991269501545197
B002QAUOKS,0.7991112688423891
B001Q6037W,0.7990977630534734
B0000061JK,0.799038395903957
B000EEJ9V8,0.79901917351653
B0045UXCLU,0.7989499661057412
B0000AHEUB,0.7989346787840094
B005CHZYPC,0.7989097030600756
B001H8B7B0,0.7988928283490995
B0006M4STG,0.7988928283490995
B000WPJ630,0.7988928283490995
B003V5WI1K,0.7988579708667976
B000E0LBA4,0.7988406239646145
B00BECFJG8,0.7988343405035795
B000E0LBAE,0.7988310552831682
B00133KEXQ,0.7988053873902322
B000MEYHGC,0.7988053873902322
B0032W0QV6,0.7988029286447919
B007LKMC2Q,0.798798881658927
B003OMBDT8,0.7987387443619137
B0001RVRG8,0.7986848259042962
B001D7T35W,0.7986848259042962
B0002E3CN6,0.798639569470443
B0002EKD9M,0.7986279739794853
B003RCFCVA,0.7986038549072477
B001956C6Q,0.7985981782115618
B002ED6VEK,0.7985823828609502
B000VPNK60,0.7985823828609502
B00004ZBLB,0.7985823828609502
B0017TZ90E,0.798536079771894
B001JNCOGU,0.7985295336789617
B001NZA0D8,0.7985295336789617
B001JNCOHY,0.7985295336789617
B009CATSZ2,0.7985160308075753
B00925TAYQ,0.7985160308075753
B000H1QUPG,0.7985080616326642
B006ZV6XSG,0.7985080616326642
B000B7HZ3M,0.7984762746432464
B0022NG9QW,0.7984762746432464
B000EEJFN0,0.7984364331728625
B00480783U,0.7984128648581691
B0046VEF14,0.7983564303100112
B0002D0R76,0.798345720857036
B00EZ1VAMC,0.7982924757672342
B0000016EZ,0.7982642898366894
B002HFDPVW,0.7982305968649799
B002WXHOL6,0.7982008223583703
B003NJF1G8,0.7981673139805944
B00ASOTCSY,0.7981378603102796
B000KUA8G6,0.7981247739322797
B003D7XO5U,0.798116670851735
B0021VIMQU,0.7981095982535575
B00BPV5F76,0.7981092237250907
B0018TJJHM,0.7981064712671792
B00BY8D9HI,0.7980936258796555
B003OUX8Z2,0.798093329466638
B0002FO4R8,0.7980930557636633
B000NPCMFS,0.7980847437480562
B0048XFL18,0.7980754249026952
B00D1QBQ2G,0.7980205589375341
B000K67YC6,0.7980121461146285
B000005E86,0.798010739931978
B00B5I9GYW,0.7980106420310694
B008H1XLM8,0.7979869987748519
B0040MF23O,0.7979692731261671
B000JJMGW2,0.797950342421821
B003QRB94K,0.797929643270908
B001BPVBV0,0.7979188751214094
B005LVJRIE,0.7979184951089607
B00BCCE3VM,0.7978558037415943
B005LSNY0O,0.7978558037415943
B000WPJ6MG,0.7978558037415943
B000NOIWYE,0.7978558037415943
B006H99HIE,0.7978558037415943
B00008V6XN,0.7978558037415943
B009YKMAKU,0.7978558037415943
B000BKDO3Y,0.7978222435789118
B0072HTWL2,0.7977908031493706
B002QHXX7W,0.7977843141506943
B000UJAO20,0.7977826593270324
B000B5JS98,0.7977790351327742
B003C1SQ1O,0.7977790351327742
B002OHQNUI,0.7977790351327742
B0014BKH2A,0.7977790351327742
B005IQXUQW,0.7977047139044879
B002GHBZ4U,0.7976930373170054
B0001Z4PSW,0.7976917180216591
B0002D0G90,0.7976671978276362
B0009NZ490,0.7976305425492717
B0002H06X2,0.797629279979347
B001AS6A9G,0.7976137766591836
B000EVXKZC,0.7975396158905065
B000NLRWEI,0.7975370998304712
B007J4AHLC,0.7975305576323742
B000OT8PAE,0.7975304466476348
B0002D0BSQ,0.7974823198828069
B002JAPES2,0.7974560348392205
B0000B1A5D,0.797428843212594
B005CP089G,0.7973983294603189
B004ZKY10Q,0.797323163096733
B000BD5O5M,0.7973056595596643
B0027DQHOG,0.7972955811083923
B000GAP0YU,0.7972476440648197
B001LQRB90,0.7972441446378963
B005OSND02,0.7972116170672767
B000EQHSKA,0.7972106316272073
B00FPT8D4Q,0.7971972271687365
B001T9O60Q,0.7971034050743195
B007HOEZKS,0.7970918596364797
B008IWJ6M0,0.7970615522101716
B0002D0DAW,0.7970542606593164
B0002CZV6E,0.7970050820264173
B002AVYWBU,0.796990392763904
B00DHIYQG6,0.7969532017989125
B001383XS4,0.79692805327499
B000ET9TUO,0.796922517193722
B005VMCASC,0.7968827433787754
B00BK40QO0,0.7968283698643496
B000K6B2DI,0.7967970029044636
B0001ENXX6,0.7967831916769016
B00008ZZ3F,0.7967812237921197
B004VFTSO4,0.7967596849885382
B001GVJ9XG,0.7967576976054663
B0055T96FG,0.7967514686607916
B003EV6EIY,0.7967511349467995
B000FUF94W,0.7967240642232828
B000058UUZ,0.7967137174333688
B0085AXTX2,0.7966710743969411
B0002F783A,0.7966700588281069
B0076MC54O,0.7966580364560277
B000068NX0,0.796655741462342
B000DJBEXA,0.7966450533547736
B00001IVNK,0.7966450533547736
B0002D0DX4,0.796625885630148
B001XURLDA,0.7966026834122791
B0002DUVWC,0.7965621929667059
B0002GFMNM,0.7965378242054105
B000JKB5K0,0.7965194767867807
B0065P8K6A,0.7965058422003902
B0055D6PTC,0.7964859917390789
B0002E3L0K,0.7964754767206191
B000QFCHFA,0.7964707783039704
B0003066CI,0.7964520423666522
B0002D0FXM,0.796416085717819
B0002F51HK,0.796416085717819
B0002GFNF4,0.796416085717819
B0002F78NK,0.796416085717819
B0002D0NZ2,0.796416085717819
B0002D0F2S,0.796416085717819
B0002DXGUQ,0.796416085717819
B00005JIHY,0.7964064291613133
B000001S31,0.7964064291613133
B00004XSNA,0.7964064291613133
B004444O3W,0.7963826196728405
B000E7GADA,0.7963431052279332
B002URT2BY,0.7962373352409848
B002QEXBYA,0.7962318817080157
B000069HIT,0.7962251854127101
B00186DK48,0.796224086963091
B00GZ5FCVG,0.796206349878101
B00009AHLT,0.7961883775934528
B0000014EA,0.7961825558060557
B004MN9GWY,0.7961799593533209
B00069I50C,0.7961793672180302
B001AYONXU,0.796127068825298
B0007TYPYQ,0.7961199651898873
B00000INXW,0.7961113202220798
B002OHE4RC,0.7960996164509964
B000EEJ6OI,0.7960626694085104
B0002OMOZS,0.7960449711985337
B001G7X0ZI,0.7960015779152548
B000023ZEW,0.7959961592332508
B0019LE7Z8,0.7959945104045398
B00000J80B,0.7959625740896775
B0079JSATS,0.7959519033168595
B008IW4UF8,0.795942640497692
B0002DV6TO,0.7959406912800349
B000I2IS7C,0.7958939100110823
