user,product,rating,Reliability
A2WROWUBLQ9GZZ,B004XNK7AI,0.5,0.9167574963888152
A2J4GBHSDLP4DF,B0002GXF8Q,0.5,0.9166421856832865
A1DX9PS0UN7EHY,B0055V7UR0,0.5,0.9166098286594357
A3K96R872MUM3D,B0002E2KPC,0.5,0.9163197493742888
A2ISZAYDM4Y791,B004Z17008,0.5,0.9162536231237677
A1YIGDWVHNNTMU,B007YWHIP2,0.5,0.9160857616496012
A35102AVKNO5JT,B0009G1E0K,0.5,0.9160201771015731
A26SN2CVQM4FKM,B0002OOMU8,0.5,0.91579291553444
A3K96R872MUM3D,B0002D01K4,0.5,0.9156746006669101
A1IQB6UF5L422C,B007YWHIP2,0.5,0.9155148719028278
AE9C0UNXBV8CB,B005FKF1PY,0.5,0.915293458625585
A2H8IJVQNF2QCG,B003LTJ404,0.5,0.9150722257782604
AO6GZPDXYW5DL,B0002OOMU8,0.5,0.9150357942986485
A15N5RY4YGRQRQ,B001DW6RJC,0.5,0.915015337502856
A2HOCLQPNXGCB1,B003LTJ404,0.5,0.9149596935318354
A1MVH1WLYDHZ49,B0002OOMU8,0.5,0.9148078447682597
A1UMM894XSEO4F,B000978D58,0.5,0.9147040380746716
A2AWJRUEY9IG4B,B0002E1O2M,0.5,0.9139073365595892
A3IICSS30MRX9M,B0002DV6RQ,0.5,0.9137877773338678
A2ZBSEZ211C4QW,B0010SHU18,0.5,0.9132915782593071
A2CARFAX5FNQT9,B003B01QL8,0.5,0.9131624343857629
A13A81NN0NRD1S,B0002CZVK0,0.5,0.9130648858221185
A2D0F87RY5YMHN,B0002GXF8Q,0.5,0.9130489037314102
A1YIGDWVHNNTMU,B0002M6B2M,0.5,0.9129590167189875
A2LBHMQ3142G3S,B0002D0CKI,0.5,0.912902725049263
A1XDIC6OQKYJXW,B001MMYVZU,0.5,0.9128844781598611
AKYDGCKCY7H9F,B0002E2GMY,0.5,0.9127096100591827
A3FBE4WF5KQRR1,B004XNK7AI,0.5,0.9126561232405874
A362IZKSMV6MA8,B000EELFI8,0.5,0.9126067582032484
AZMIKIG4BB6BZ,B005PGGU9O,0.5,0.9124088192907991
AXWEQHTXQWR7Q,B007TGWQZ0,0.5,0.9122458185050195
A3RNEUUWTA78QR,B0002M3OVI,0.5,0.9120059637389659
A27YVE2HVG32Y3,B00A716FB0,0.5,0.9119198087936536
AZJPNK73JF3XP,B004N0MKN8,0.5,0.9118717540529512
A2ZGEV4CTSCTIZ,B0002E2GMY,0.5,0.9117930562907495
A2T372SGRFAWYP,B004XNK7AI,0.5,0.9116159838385606
A26SN2CVQM4FKM,B004XNK7AI,0.5,0.9113607326300043
A20HEID734XSTW,B004XNK7AI,0.5,0.9112731688990279
A1EVEQAR05SY7L,B0002E2GMY,0.5,0.9110994719224268
A4XWMOFB1HY04,B005CX4GLE,0.5,0.9110637445008802
AZE83O4F1IJPR,B007YWHIP2,0.5,0.9107516539942946
A00625243BI8W1SSZNLMD,B0002GXF8Q,0.5,0.9106592490419556
A3QNHDUBMA6WQM,B0055V7UR0,0.5,0.9106206874881435
ACFBLRCKLPR00,B004XNK7AI,0.5,0.9103533317974162
A2AWJRUEY9IG4B,B003B01QR2,0.5,0.9102305411927205
A1NPG8GYIXYIVY,B0002OOMU8,0.5,0.9101726205882594
A3SUC2DJYHUU9Y,B004XNK7AI,0.5,0.910047208891816
A781ITP3HE2N5,B0002KZE7C,0.5,0.9095645279950934
A3PGVJF37JSHFO,B0002GYW4C,0.5,0.9094270250010097
A21WZ0YAMX0NLE,B0002OOMU8,0.5,0.9093636536545431
A1N82BBPB5816P,B0002OOMU8,0.5,0.909327271065898
A1UMM894XSEO4F,B0002CZW0Y,0.5,0.9093267354790383
A3K96R872MUM3D,B001PGXHX0,0.5,0.9090508225164402
A220FPH51LXEFR,B002G1UT5C,0.5,0.908951210861504
A15WZCSME5X74S,B0002OOMU8,0.5,0.9088958013207067
A1E5FQZTUM8OC1,B0002DV6RQ,0.5,0.908812826267387
A1E5FQZTUM8OC1,B0002D0CIK,0.5,0.9087870248559313
A3RHT4KI3H5TVH,B000EELFI8,0.5,0.9080470330475426
A3923UGIPX0QQM,B0002GLDQM,0.5,0.9080389099956975
A1B9Q3SNKI6T5V,B003GEBGA0,0.5,0.9079208439865922
A11E4FWMN9BXJD,B0002M3OVI,0.5,0.9074012066727651
A1HW9DAJBYXGDV,B0002OOMU8,0.5,0.9072611784779787
A2SNKWR5D203ZX,B00BKXN9LS,1.0,0.9071625663056317
A34LQ791ACZ0JC,B0002DV6RQ,0.5,0.9071076851157779
A342XAA3YXGKT9,B0002GLDQM,0.5,0.9069952637490232
A2IMQNWFXAQQJ6,B0002GLDQM,0.5,0.9068459348098903
A3TBMAWIIHKHFN,B0002M3OVI,0.5,0.9066001061707075
A1VR0GV8LPJYNF,B0006NDF8A,0.5,0.9065939501818532
A1GXJW4152V4LJ,B000XPO0IU,0.5,0.906450091465412
AOINAOO0NQRGN,B004N0MKN8,0.5,0.9064344284640777
A1LQC225SE8UNI,B003B01QR2,0.5,0.9059591680897854
AM9EL9YBP070A,B0002GJ6FC,0.5,0.9058765413808274
AOGJD9K1UN63X,B001DW6RJC,0.5,0.9057132354760601
A2CARFAX5FNQT9,B0002E2XCW,1.0,0.9055598214374782
A3MPMALWL0ERCA,B0002D0CIK,0.5,0.9053833322035908
A35102AVKNO5JT,B0006NDF8A,0.5,0.9052641388539306
A1MVH1WLYDHZ49,B0002GYW4C,0.5,0.9052265177299139
A1BH17V8BKLES,B0002CZVK0,0.5,0.9051341061293302
AWQQ1QHCECDJ3,B000L6GD04,1.0,0.9051335978246364
AMVC9WTXYKNJ1,B003DVGVIS,0.5,0.9050361412194252
AWCJ12KBO5VII,B00JBIVXGC,0.5,0.9049763740855796
A214MI77WXVK9Q,B0002M6B2M,0.5,0.904908977543798
A35QFQI0M46LWO,B0009G1E0K,0.5,0.904453689487786
A1DZDG9AT98298,B0009G1E0K,0.5,0.9042883042690144
AOMEH9W6LHC4S,B0006NDF8A,0.5,0.9041268135850666
A8MQNZK3J0UEX,B0002CZVK0,0.5,0.9039095166320348
AITXZ1QOILJ5Z,B004N0MKN8,0.5,0.9038293846401604
A1J9HY0AG5676,B00BU9KCXK,0.5,0.903766354226087
A3MKGUUWT9OOY6,B003B01QL8,0.5,0.9036960785642796
A2WROWUBLQ9GZZ,B0002E2KPC,0.5,0.9036402277019014
AUH2DKYUU7KC9,B004XNK7AI,0.5,0.903576780080559
A1MY8258SXRZ8M,B000B6FBA2,0.5,0.9032929336163382
A3CUQ8L2S9ZW0H,B00BKXN9LS,1.0,0.903211217070067
A1VOONTYYM0SDA,B0006ZXFWO,0.5,0.9031681296562212
A3NMQFWLXPP8EV,B004XNK7AI,0.5,0.9030970669219323
A2K5JT08E0WTWR,B00BKXN9LS,1.0,0.9029904511029511
A22Z554ZQ8NFPC,B0002D0CIK,0.5,0.9027721537819852
AWQQ1QHCECDJ3,B0002M6CW6,0.5,0.9025751782287805
AURLBJJP9B2E3,B00BKXN9LS,1.0,0.902382391815232
A1N06X05VZWO5Y,B0037M62KA,0.5,0.902331474120531
A1GXJW4152V4LJ,B0002E2KPC,0.5,0.9023175113537856
ASEBPAY8IBNI2,B002AQNGIU,0.5,0.902305057586076
AMVC9WTXYKNJ1,B0002E1G5C,0.5,0.902179730703234
A342XAA3YXGKT9,B00646MZHK,0.5,0.9021501021625211
ANQRGI79HHJPQ,B0002OOMU8,0.5,0.9019525179053225
AJK15Q9JOEHRH,B000EEJ8IM,0.5,0.9018340640818218
A3HKZSCGFU9T2A,B0002OOMU8,0.5,0.9017647257376735
A1GXJW4152V4LJ,B002G1UT5C,0.5,0.9016162305850659
A2VRAT69JDAD3W,B00JBIVXGC,0.5,0.9016004187305776
A1UMM894XSEO4F,B003JJQMD8,0.5,0.9013645849679357
A4XWMOFB1HY04,B005MR6IHK,0.5,0.9013322479459058
A3CUQ8L2S9ZW0H,B000PO30QM,0.5,0.9012857353338586
A3TBMAWIIHKHFN,B000978D58,0.5,0.9012291758000179
AXG9N4QFS4QYP,B0002OOMU8,0.5,0.9008732570337796
A2DE5UPQJSIPKR,B0009G1E0K,0.5,0.9008594564001844
A2IPU94WKACV06,B004FPEF84,0.5,0.9008332942775599
AKSFZ4G1AXYFC,B0037M62AK,0.5,0.9008170183523597
A2D9QW4TY8CFB0,B00646MZHK,0.5,0.9007119445649944
A204ETWOV23HO4,B003LTJ404,0.5,0.9004714400245681
A22810LZ1TDWH2,B003LTJ404,0.5,0.9004650871117504
ABZYVME9NYCQG,B0002GXF8Q,0.5,0.9002880166477991
A781ITP3HE2N5,B0009G1E0K,0.5,0.9001363666501607
AMVC9WTXYKNJ1,B0002GMGYA,0.5,0.8998011568348268
A13A81NN0NRD1S,B0002CZVXM,0.5,0.8997426530738917
A1LU9607CVAMIF,B0002E2KPC,0.5,0.8997121281399791
A1SD1C8XK3Z3V1,B0037M62AK,0.5,0.8995998854656866
A1L7M2JXN4EZCR,B00A716FB0,0.5,0.8995515190052492
A3MKGUUWT9OOY6,B0002GXZK4,0.5,0.8994318240067425
ADOSJR623FDF1,B0006NDF8A,0.5,0.8992466514421449
AO7WPPUO75BBK,B005FKF1PY,0.5,0.8991780112163115
A2542JORVF514Q,B0006ZXFWO,0.5,0.8988973192005578
A37A41GWQFMK3D,B000XPPURU,0.5,0.8988957204208996
A26SN2CVQM4FKM,B0037M4CPM,0.5,0.8988164806369263
A3BZ9EP6SSC9MU,B0009G1E0K,0.5,0.8986928763375883
A2MPM6M93OXIJT,B0002E1G5C,0.5,0.8986432212668831
A1N4G1OXNKGGJS,B00BKXN9LS,1.0,0.898581432360205
A2Z15UQEUTE3T9,B002HPMTZU,0.5,0.8985220182515635
A1IT51TW0UI2LM,B000XPO0IU,0.5,0.8984703697348879
AOINAOO0NQRGN,B0002GLDQM,0.5,0.8984193618681656
A2T372SGRFAWYP,B0002D01K4,0.5,0.8978535664442682
AENULRBQ2IE5I,B003GEBGA0,0.5,0.8978402007816106
A22810LZ1TDWH2,B000B6FBA2,0.5,0.8978267330064508
A3ITN3125FJETP,B000L6GD04,1.0,0.8977484952984092
A1B9TIERY43Q8H,B0009G1E0K,0.5,0.8977276060278829
A3D0PD45BHLXFX,B0002KZE7C,0.5,0.8977219153641169
A1MVH1WLYDHZ49,B0002E2KPC,0.5,0.8972583931769103
A13A81NN0NRD1S,B0002E3CHC,0.5,0.8972160684183657
A56EP6FFRH1YT,B0002CZSJO,0.5,0.8971941467375593
A2Z89YMZZJWBHS,B0002D0CKI,0.5,0.8970648641472385
A11E4FWMN9BXJD,B0002CZW0Y,0.5,0.8966529737064423
A2ISZAYDM4Y791,B000B6DHB2,0.5,0.8965527500496788
A3MKGUUWT9OOY6,B0002CZVXM,0.5,0.8965186056982403
A1MVH1WLYDHZ49,B005T800V2,0.5,0.8963994735522443
A2KJY8BRDP8RZP,B007YWHIP2,0.5,0.8963758205024006
A3OXHLG6DIBRW8,B0002GLDQM,0.5,0.8962962282217852
AG1ZYSLKQCLMD,B000L6GD04,1.0,0.8962824883446432
A13YYR53R5K32S,B0009G1E0K,0.5,0.8962703483762914
A3SUC2DJYHUU9Y,B005T800V2,0.5,0.8960710205802362
AZXS6P5QWNMLC,B0002M6B2M,0.5,0.8959342921568185
A2FAF1J19NO0ID,B0002OOMW6,0.5,0.8958883874169185
A1BTNPMESS99PL,B0002F7K7Y,0.5,0.8958526577781352
AZJPNK73JF3XP,B0002CZSJO,0.5,0.8958467516183191
A2WNBESAB2IZOB,B0009G1E0K,0.5,0.8958222233060011
A214MI77WXVK9Q,B0009G1E0K,0.5,0.8957400422459463
APQTAELJ74I07,B00BKXN9LS,1.0,0.8955155239378854
A3ADSZR7QAQ5U,B0002GLDQM,0.5,0.8954344539023615
A3KZEGBTPH6MMF,B005MR6IHK,0.5,0.8953415684672206
AH0XON4XDOF2C,B007YWHIP2,0.5,0.8950897057945562
A26SN2CVQM4FKM,B0002CZSJO,0.5,0.8950659117890821
A3ITN3125FJETP,B0018TIADQ,0.5,0.895023860523436
A2FCEH4VOA71GU,B0002E2KPC,0.5,0.8949553265992098
A181TIQPGSTYH6,B000L6GD04,1.0,0.8948785016288416
A1UPZM995ZAH90,B00BKXN9LS,1.0,0.8948023406957926
A2EWLWNMF65J5X,B000978D58,0.5,0.8947408675072194
A10EYK3699YT9F,B0002E1G5C,0.5,0.8946589534696338
A3OMOR0QCB74TM,B00JBIVXGC,0.5,0.8946384206821374
A23AKO4BZLZ8DE,B0009G1E0K,0.5,0.8946198527134175
A3GAP455S8YH0M,B005CX4GLE,0.5,0.8945331037323109
AUH2DKYUU7KC9,B005CX4GLE,0.5,0.8944257451763855
A2SNKWR5D203ZX,B0002E2XCW,1.0,0.8943343430424584
A2JK2ITE138P7Z,B0009G1E0K,0.5,0.8942422037680073
A3PGVJF37JSHFO,B001PGXHX0,0.5,0.8941899735901573
A220FPH51LXEFR,B0002CZSJY,0.5,0.8940158500668585
ACH055GTTIGC9,B0002E2KPC,0.5,0.8940112943456147
AOMEH9W6LHC4S,B00IZCSW3M,1.0,0.8939728324424634
A1UMM894XSEO4F,B001AS6OYC,1.0,0.893949319615487
A1LU9607CVAMIF,B005MR6IHK,0.5,0.8939468653677451
A6VXZ1EEPRTLV,B003B01QR2,0.5,0.8939148112978988
A1N4G1OXNKGGJS,B0002E2KPC,0.5,0.8939135572412704
A2IMQNWFXAQQJ6,B0002E2XCW,1.0,0.8938532029809398
AHUCLL02HS7M5,B00BKXN9LS,1.0,0.8938157138467868
ALUTHT4U058KZ,B0002M6CVC,1.0,0.893762926663715
ALUTHT4U058KZ,B000068NW5,0.5,0.8937608604602176
AG1ZYSLKQCLMD,B0002M6CW6,0.5,0.8937240687487873
A2DE5UPQJSIPKR,B0002E2KPC,0.5,0.8936222438333675
A26SN2CVQM4FKM,B0002M6CW6,0.5,0.8936113214303123
A3MDQTWO6NOV1U,B0002GMGYA,0.5,0.893575503585371
A3BUN5KKKUMUIH,B0002E2KPC,0.5,0.893535839320806
A13A81NN0NRD1S,B000068NW5,0.5,0.893439113009662
ANQ4OCX36QPYE,B0006NDF8A,0.5,0.8933582345742094
A1TLMSOE1VRDZI,B000PO30QM,0.5,0.8932701318954835
A1L2S18BTJE1BZ,B0002E2XCW,1.0,0.8931244442062687
A1B9Q3SNKI6T5V,B000VJJQUU,0.5,0.8930573192174727
A3923UGIPX0QQM,B0002E3CHC,0.5,0.8929447335934665
A2EZWZ8MBEDOLN,B0002CZV82,0.5,0.892872480072086
A27WU4E7J23ZS7,B0002D0COE,0.5,0.8924340634002129
AFBETARDFURG,B0002M6CVC,1.0,0.8924178453216318
A2CARFAX5FNQT9,B0002H0A3S,0.5,0.8923686566721025
A3A3ZCWP7Z4V4K,B002AQNGIU,0.5,0.8923609297111831
A2GC5JELY3N07V,B000XPO0IU,0.5,0.8923196728393725
AZJPNK73JF3XP,B0002E1G5C,0.5,0.8923138806291366
A3EZEP0FX5BC1P,B0002CZSJO,0.5,0.8922563852970277
A35CRCL7WVUCYG,B00BKXN9LS,1.0,0.8922558043656852
A3HKZSCGFU9T2A,B0002GYW4C,0.5,0.8921833986993277
A1JOANG98KBFKU,B0002F7K7Y,0.5,0.8921196831329061
A3A3ZCWP7Z4V4K,B000L6GD04,1.0,0.8921044113777588
A87NFCCTUG4PO,B0002CZVXM,0.5,0.892034014271968
A2ZGEV4CTSCTIZ,B0002OOMW6,0.5,0.891658301686369
A3HH340REI4J47,B0002CZSJO,0.5,0.8913764692019224
A18RGYRCEN181M,B0002CZVXM,0.5,0.8913443998321962
A2WROWUBLQ9GZZ,B0002F7K7Y,0.5,0.8913171595747555
A1MAQQXJZTMSKT,B0006NDF8A,0.5,0.8912566735179003
A2FZ4Z0UFA1OR8,B000978D58,0.5,0.8911580003541959
A26SN2CVQM4FKM,B001PGXHX0,0.5,0.890974537085242
AETQIN7OH0RL9,B0002E2KPC,0.5,0.8909669741522757
A2H8IJVQNF2QCG,B0018TIADQ,0.5,0.890925228107647
AJK15Q9JOEHRH,B0002GLDQM,0.5,0.8909184019776921
A4XWMOFB1HY04,B003VWKPHC,0.5,0.8908486336234658
ACH055GTTIGC9,B0002CZSJO,0.5,0.8908337421916062
A15WZCSME5X74S,B003B01QL8,0.5,0.8907886145334032
A1WQNVR4H66YX9,B0037M62KA,0.5,0.8905961354395067
A1MVH1WLYDHZ49,B0002E1G5C,0.5,0.8905479700337194
A26SN2CVQM4FKM,B0002CZVXM,0.5,0.8905082558810972
A2AWJRUEY9IG4B,B0006NDF8A,0.5,0.8904985813479043
A2NYK9KWFMJV4Y,B000978D58,0.5,0.890275601794444
A56EP6FFRH1YT,B0002E3CHC,0.5,0.8901099061740483
A26SN2CVQM4FKM,B0002E2XCW,1.0,0.8900831157988518
A20HEID734XSTW,B0002E2XCW,1.0,0.8899955520678753
A1S8R9OAIQT7YI,B001J5RYXQ,0.5,0.8899858922530837
A2QEH1K92PBWMQ,B004UJO41S,0.5,0.8897675485107253
A3ITN3125FJETP,B000EELB8W,1.0,0.8896057287368109
A3HCK3UXD6WS4G,B0002GMGYA,0.5,0.8895173264429146
A396ELNTQDFYPO,B001DW6RJC,0.5,0.8893680242961639
A15N5RY4YGRQRQ,B000L6GD04,1.0,0.8893444127915213
A3MDQTWO6NOV1U,B003VWJ2K8,0.5,0.8892970393776378
A15WZCSME5X74S,B000L6GD04,1.0,0.8892726268124348
A1XEX009ZR6WXG,B004Z17008,0.5,0.8892327471684552
A56EP6FFRH1YT,B0002E1O2C,0.5,0.8891869040136597
A1YA2BPU7CVNJD,B0002CZSJO,0.5,0.8891427244751888
A2DE5UPQJSIPKR,B0018TIADQ,0.5,0.8888238861414721
A29DX6G7W3PH43,B000OMG0KI,1.0,0.8887743406481796
A3DZBMO93FHKTH,B004T6M7DE,0.5,0.8887055443860439
A2X68NVO0SGCMC,B0002E1G5C,0.5,0.8885188671851485
A2CZIZD0RZ566T,B0009G1E0K,0.5,0.8884819102245103
A2SNKWR5D203ZX,B0002M6CVC,1.0,0.8884580092639716
AWCJ12KBO5VII,B00IZCSW3M,1.0,0.8883351457772357
A220FPH51LXEFR,B0002H0A3S,0.5,0.8883009787206091
A2D9QW4TY8CFB0,B0002DURNK,1.0,0.8882138872766903
A1JNV4K56GG94R,B000L6GD04,1.0,0.8882121807699643
ALUTHT4U058KZ,B0002D0CEO,1.0,0.8880459243354684
A2GA2GM4LWESIC,B000OMG0KI,1.0,0.8879747022389948
A3DCG2MNPR4BW,B0037M62KA,0.5,0.8877827609026412
A70NFM6KHU24F,B0002E3CHC,0.5,0.8877582087881541
A13A81NN0NRD1S,B0002D0CEO,1.0,0.8877241768849127
A3TM9RWCTMIK42,B0006NDF8A,0.5,0.8876624434126524
A2MIXJT004JXSE,B0002E2XCW,1.0,0.8875692431576557
A13ZMJGD5E6JAQ,B0002D0CIK,0.5,0.8875398845860965
A1J9HY0AG5676,B0002M3OVI,0.5,0.8874386427627159
A3KZEGBTPH6MMF,B00IZCSW3M,1.0,0.8874340244160257
AJBBU53A0X84I,B000L6GD04,1.0,0.8873934769247593
A3DZBMO93FHKTH,B0002E1G5C,0.5,0.8873687206139229
A3FBE4WF5KQRR1,B0002D0CGW,1.0,0.8873661356756496
A4XWMOFB1HY04,B0002D0CEO,1.0,0.8873438264671676
A1L2S18BTJE1BZ,B0002M6CVC,1.0,0.8872481104277821
A8L6Z9U1TCP06,B000OMG0KI,1.0,0.8869643058637207
A1JOANG98KBFKU,B00AQBT3EW,1.0,0.8867571534390903
A181TIQPGSTYH6,B0002E3CHC,0.5,0.8866904318282447
A1KMDDMQEXV0HJ,B000EEJ8IM,0.5,0.8866516090538326
A5MC7LP0ZBO4Q,B0002D0COE,0.5,0.8866509832669685
A19SEZVIVAMGVZ,B0037M4CPM,0.5,0.8865041097368993
A2DE5UPQJSIPKR,B001PGXHX0,0.5,0.8863533169755189
A3HCK3UXD6WS4G,B0002F7K7Y,0.5,0.8862832553273665
A2QPZKGUDE7RJ4,B0002E2XCW,1.0,0.8861556220739164
AUOGMXLRRLVE1,B0002GLDQM,0.5,0.886109759721206
AG1ZYSLKQCLMD,B0002DURNK,1.0,0.8858453760714711
A3ITN3125FJETP,B0002M6CVC,1.0,0.8857855362926059
A2X68NVO0SGCMC,B000VJJQUU,0.5,0.8857182582245345
A18RGYRCEN181M,B003VWJ2K8,0.5,0.8857121466748585
A1MAQQXJZTMSKT,B0002GMGYA,0.5,0.885686502187128
AWCJ12KBO5VII,B00HFRXACG,1.0,0.8856841577063038
A1LU9607CVAMIF,B0002CZUUG,0.5,0.8856681243293525
A3IICSS30MRX9M,B0002E1G5C,0.5,0.8855190972880698
A1BH17V8BKLES,B0002M6CVC,1.0,0.8855103995203712
A2MPM6M93OXIJT,B0009G1KEU,1.0,0.8855003338699996
AKAVVQMXSAIGX,B000EELB8W,1.0,0.8854851602665386
A1HZRYGGNMOWRQ,B0002E2XCW,1.0,0.8852180043464262
A1YP96MT6W9FTB,B0002CZVXM,0.5,0.8851980149436903
A2D9QW4TY8CFB0,B0002CZSJY,0.5,0.8850880809034197
A1HZRYGGNMOWRQ,B0002KZAKS,0.5,0.8850794054984192
AJO5UGNMFVDJN,B0018TIADQ,0.5,0.8850555972211105
A2VRAT69JDAD3W,B00IZCSW3M,1.0,0.8849591904222336
A2K5JT08E0WTWR,B003VWJ2K8,0.5,0.8849551147646855
A1LQC225SE8UNI,B0002GXZK4,0.5,0.8849240441723036
A3RDS0DJ5EJGA7,B0002CZW0Y,0.5,0.8848806376620408
A26SN2CVQM4FKM,B003VWJ2K8,0.5,0.8848760027237594
A3HKZSCGFU9T2A,B0037M4CPM,0.5,0.8847882908401599
A3KZEGBTPH6MMF,B00HFRXACG,1.0,0.8847830363450939
AM9EL9YBP070A,B0002OOMW6,0.5,0.8847675763193508
A2FAF1J19NO0ID,B000EELB8W,1.0,0.8846315826149941
A1JOANG98KBFKU,B0009G1KEU,1.0,0.8845894407199777
A2WYF4POBUXL2O,B0002CZW0Y,0.5,0.8844959895706483
AWCJ12KBO5VII,B00AQBT3EW,1.0,0.8843223547797028
AA5TINW2RJ195,B00BKXN9LS,1.0,0.8843049029000165
A2IMZNPSJGB2HQ,B000L6GD04,1.0,0.8842052842165813
A1YA2BPU7CVNJD,B0002E2XCW,1.0,0.8841599284849585
A70NFM6KHU24F,B008BPI2HE,0.5,0.8841423641621514
A1PSMEIYGQVP8P,B0002E2XCW,1.0,0.8840599046757249
A19AXCVXAM7NM2,B0002E2XCW,1.0,0.884048946808214
A2ZGEV4CTSCTIZ,B0002E1G5C,0.5,0.8839075632197744
A3ADSZR7QAQ5U,B0002E1G5C,0.5,0.8838916470744591
A2WROWUBLQ9GZZ,B0002D0CEO,1.0,0.8838865434509291
ACFBLRCKLPR00,B003VWJ2K8,0.5,0.8838686018911714
A10EYK3699YT9F,B0002H0FMO,0.5,0.8836128360112137
A2IPU94WKACV06,B000978D58,0.5,0.8834014781920243
